questionName,questionLink,voteCount,answerLink,summary
如何应对「披萨不就是个大饼铺点肉」、「寿司不就是放块鱼在米饭上」这种言论？,http://www.zhihu.com/question/26501619,24640,http://www.zhihu.com/question/26501619/answer/41704340,这种思维在我们上一代人身上很常见，你一定听长辈说过类似的话，譬如 “不就是一件T恤衫凭啥卖这么贵”，“睡一晚上觉而已花这么多钱”，以及其他各种 “这不就是个XX” 的埋怨。贫乏年代过来的人，对商品的第一定性是“种类物” 而不是“特定物”，看见东… 
果汁店铺地段不好没客人，怎么办？,http://www.zhihu.com/question/25814355,24165,http://www.zhihu.com/question/25814355/answer/31552610,有人问我开店赚了多少钱，4家店是陆续开的，最开始的一家是自己管，三家是和同学朋友一起开的，我负责运营起来，投了一半的钱，分60%的利润，自己开的那家第一年赚了12万，入股的三家中有两家半死不活亏损挣扎状态，一家赚钱，分到了7万5，两家亏损了将近4… 
必胜客贵吗？,http://www.zhihu.com/question/27917495,23046,http://www.zhihu.com/question/27917495/answer/38711050,你去上海上大学之前你不知道披萨是什么，大学期间，一个长辈的上海朋友来看你，带着你和他的女儿去吃必胜客。对于一个乡下小伙子来说，同龄的那个上海女生简直是女神一样的存在，你本就有些不自在，再加上还要去一个用刀叉吃饭的地方，你就更加的局促不安了… 
有哪些「百元货」可以有效提高生活质量？,http://www.zhihu.com/question/22618603,21254,http://www.zhihu.com/question/22618603/answer/29163060,越答越靠拢“提高生活幸福感”，但想想又觉得幸福感的提高也算是一种质量提高…吧(・ω・)下文部分图是自己实拍，部分是某宝盗的。（东西多分类混乱）多图！手机流量党注意！10.9update，删除部分内容。8.19update，晚上整理照片之后发现还有些想写的，… 
为什么有些工资不高的人用着最新款的 iPhone 或者各种价格不低的电子设备？,http://www.zhihu.com/question/29854309,19865,http://www.zhihu.com/question/29854309/answer/46413080,后加：五一假期结束，忙得一天没刷知乎，再登陆便是扑面而来的唾沫。对题主———阁下原先的提问的确带有傲慢和歧视，但还是接受不同声音的，现在修改过的问题就正常多了。对此表示歉意，原谅我一时口无遮拦，用暴戾的语气作出不太友善的举动。对评论区部分… 
人贩子为什么不能一律判死刑？,http://www.zhihu.com/question/24497541,19798,http://www.zhihu.com/question/24497541/answer/51764293,该判死刑的不是人贩子，而是“民意”如果我说，有一个仅仅注册了一天的微信公众号，凭借一张图片，便引爆了几乎不分地域学历性别年龄收入的国人朋友圈。你信吗？不信？喏，是这张图——目前来看，这张图的始作俑者（或关键传播路径之首），是微信公众号“新… 
这个社会中，有真才实学技术的人，是否总体不如「非常会来事」的万金油混得好？,http://www.zhihu.com/question/20940082,19021,http://www.zhihu.com/question/20940082/answer/55787562,商业社会就像是一片丛林，每个团队都在里面打猎，猎物就是公司的盈利。现在假设有一个团队，领头是一个老头，这老头最初每天一个人在丛林里转悠捡果子和撞到树桩上的死兔子吃，熟悉丛林的每一条路。后来他遇上两个善用长矛的年轻人，年轻人对丛林不熟悉，不… 
如何白手起家挣到一百万？,http://www.zhihu.com/question/22590902,18891,http://www.zhihu.com/question/22590902/answer/55182189,补充1： 一开始只是贴个图写了几百个字，像所有上知乎的青年一样炫耀下自己的文笔和情怀，没想到招来一些网络上是英雄，生活中是狗熊的喷子，的确，经历是超出了他们的正常理解，只好展开细节来说说。补充2： 补充如何在生活中发现机会 补充3： 补充发觉隐… 
「三只松鼠」为什么发展这么快？采取了哪些营销策略？,http://www.zhihu.com/question/20637394,17993,http://www.zhihu.com/question/20637394/answer/18836479,我关注三只松鼠很久了。我之所以关注他，一开始是想知道，三只松鼠创始人章燎原的营销招数是否有效，因为事实上，他是传统营销人士转行做的电商，而非自成长的电商。章燎原作为第一批触网的传统营销人士，透过他，我认为能观察到未来传统营销、传统商家对电… 
上海的消费到底有多高？,http://www.zhihu.com/question/31857944,17295,http://www.zhihu.com/question/31857944/answer/56409546,学姐刚过完生日，但她看上去却并不是特别开心。 她说：过生日啊，也没什么大意思。无非是选一个男友出来，带着我逛逛名牌店，买买衣服和包包，吃吃大餐，住住五星级酒店什么的。逛逛买买吃吃住住。唉，也大概就是这样吧。 我说：好像是有点缺乏创意啊。 学… 
「钻石」是 20 世纪全球最精彩的营销骗局吗？真的没有价值？,http://www.zhihu.com/question/19606796,17099,http://www.zhihu.com/question/19606796/answer/16277959,作为改革开放后最早一批的钻石贸易商，我想说的是，天然钻石作为石头，它的工业用处实在是越来越少，可以说，如果没有戴比尔斯，天然钻石不会有今天。钻石按功用分有工业钻和首饰钻，按来源分有天然和人造两种。一般老百姓一讲钻石指的都是天然首饰钻。最早… 
如何理解「索尼大法好」？,http://www.zhihu.com/question/25150363,16188,http://www.zhihu.com/question/25150363/answer/31136648,有些人是懂 有些人只是跟风 还有些人纯属嘲讽分割线：多图预警 前方高能 爪机勿入为什么说索尼大法好 索尼黑科技？（以下回答仅限于我较为熟知的消费电子的某些领域 专业领域请大家看 @猫哥看天 的回答吧）索尼的牛逼之处在于：1 在进入的很多领域都做出过… 
什么叫做走心的文案，怎么写走心的文案？,http://www.zhihu.com/question/26585277,16074,http://www.zhihu.com/question/26585277/answer/42146685,一个非常好的问题，我决定火力全开！如果说文案写两句煽情的话，或是巧妙运用了排比之类的技巧，我认为那还称不上走心，走心的文案背后，一定有一个牛逼的洞察。洞察，这个词就很精妙，就像隔洞窥视，发现消费者心底的秘密。2011年，参加过台北奥美的一个培… 
Zara、H&M、GAP 和优衣库各自的竞争优势是什么？,http://www.zhihu.com/question/20874566,15682,http://www.zhihu.com/question/20874566/answer/25159651,我上个月刚刚在米兰参加了一个ZARA的买手和Merchandising的面试，终于看到了一个和自己专业相关的。本来已经很困了，看到这个问题立马来了精神。先说ZARA，四个牌子里面最强势的，也是当前最成功的但是最特立独行的，因此可能需要多废点话。我想说，ZARA的… 
体质极差的人如何从头开始恢复身体素质？,http://www.zhihu.com/question/20381470,50282,http://www.zhihu.com/question/20381470/answer/28568570,一个曾经体质极差的人怒答。这不是如何健身的回答，只是一个快要把自己玩死的边缘，把自己拉回来的综合路程。一个吸烟9年，喝酒，作息不规律，熬夜，爱吃重口味油盐等等..的人，一次改变的路程。曾我真的以为我还能呼吸就真的能多活一天似的。大学毕业后的… 
为什么中国男足踢不好？,http://www.zhihu.com/question/21223279,33504,http://www.zhihu.com/question/21223279/answer/27324884,我从五岁开始专业训练，15岁进专业队，16岁进职业队梯队，18岁从良，后来沦为一个发动机工程师。和我一起出道的，有进国青队国家队的，有踢不上球帮足球学校带小孩训练的，有不配合打假球被砍断跟腱的，有在入选国字号球队后吸毒的......我没进过国家队，连… 
没有锻炼基础的人，如何增肌与减脂？,http://www.zhihu.com/question/20687290,31793,http://www.zhihu.com/question/20687290/answer/15853608,本回答会长期更新……最后一次修改于2014.11.10.有兴趣的可以添加我的微信订阅号：陈柏龄的酱油台（soychen01），分享高质量的健身原创文章。还有这个专栏：健身自习室 - 知乎专栏。本人的相关回答转载时，注明此微信号即可。欢迎自荐健身回答。一两句话是… 
很瘦的人该制定怎样的健身计划？,http://www.zhihu.com/question/22716525,20012,http://www.zhihu.com/question/22716525/answer/22778058,撸主你身高184，体重120斤，真心不算非常轻...我能告诉你，我也差不多184，健身前体重只有100斤嘛？这才叫非常非常非常轻，曾经光天化日在路上被巡警查过身份证，他问我：你吸过毒吗？What the fuck！ =_=凸然后经过不足一年半的健身训练，从100斤涨到现在1… 
有哪些细节之处的好习惯有利于人保持年轻、健康、漂亮的状态？,http://www.zhihu.com/question/26530769,19866,http://www.zhihu.com/question/26530769/answer/33143533,第一次这么多赞，再补充几个吧。有些是看别人的答案总结的。1.能站着就不坐着。比如看电脑的时候，可以把电脑放在一个合适的高度，然后站着使用电脑。2.饭后靠墙站20分钟。后脚踝、小腿、臀部、肩胛骨、后脑勺都要贴着墙。3.睡前把腿伸直放墙上垂直靠着5分… 
独自室外晨跑，如何看起来比较自然？,http://www.zhihu.com/question/21895317,17652,,题主多虑了，一般觉得你傻逼的人不会
「让死刑犯去踢足球」的方案可行吗？,http://www.zhihu.com/question/26839539,17476,http://www.zhihu.com/question/26839539/answer/34414665,小时候我老爸给我的历史观是这样的：清政府打不过八国联军是因为贪生怕死，加之粮饷克扣，士兵没有积极性。国军打不过日本侵略军是因为不抵抗，为了和共党制衡实力，等等。 高中历史课，老师讲到晚晴时期中国的军事技术已经大大落后于西方，是打败鸦片战争… 
怎样在一个暑假内变美？,http://www.zhihu.com/question/31453881,16700,http://www.zhihu.com/question/31453881/answer/53576199,（从头到脚，长文预警！）就喜欢这种简单粗暴的问法，考验耐力执行力的变美大法。这些建议只能让你变得相对美一点，不能变成女神。穷学生只能用笨方法变美，白富美和自带女神光环的我们普通人真心不比也比不起。不喜勿喷勿争论。（不推荐产品，只说自己在用… 
你跑步的时候在想什么？,http://www.zhihu.com/question/25947722,15249,http://www.zhihu.com/question/25947722/answer/52788511,我跑步的时候在想：听见你说！朝阳起又落！我感觉我胃不舒服。我感觉我的鞋不舒服。我感觉我浑身都不舒服！晴雨难测！道路是脚步多！对面那个踢足球的一群臭X不要把球踢过来啊！你敢砸到我我就坐地上哭给你看！我肝疼，要不今天不跑了吧。前面那个女胖子，… 
如何不上健身房，在家有哪些锻炼方式也能有良好的成效 ？,http://www.zhihu.com/question/29083850,14120,http://www.zhihu.comhttp://www.zhihu.com/question/21189435/answer/45444923,邵苏古德体育小编老师运动康复学士体能训练硕士前职业体能师，不小心带过4支国家队，除了专业我还能说说么？健身者必读的理论指导课真正合理的健身训练流程是什么？ - 邵苏的回答首先，在回答问题之前，先说一下楼主给的题目不够清晰，你没有提出健身的目的… 
体重 120 斤和 100 斤的世界是完全不同的吗？,http://www.zhihu.com/question/25378124,13798,http://www.zhihu.com/question/25378124/answer/31502881,+++++++++++++++++++++++分割在前面的分割+++++++++++++++++++++++++++++很多朋友问我的健身计划，我的回答就是没有健身计划前后我锻炼了一年，没有请私教。都是各个论坛微博里去看别人怎么学怎么吃，请看：微博推荐“周薇的勇敢世界”运动不要太讲究有氧无… 
怎样评价李娜澳网夺冠后回国时在机场的表现？,http://www.zhihu.com/question/22619469,12118,http://www.zhihu.com/question/22619469/answer/22035348,但说我个人的看法：古时候，华山派的大弟子令狐冲，早年是华山一派的剑宗选手，练得是独孤九剑。掌门觉他天资聪颖，便说你好好练，今年的华山论剑，让你上，赢得了，给你山下分套房。彼时，令狐冲还住在华山集体宿舍，身边师兄弟相陪，也算其乐融融。后来，… 
如何让自己变得更优质？,http://www.zhihu.com/question/27712663,11768,http://www.zhihu.com/question/27712663/answer/39242015,每天早上我洗澡的时候，都会想象自己五十年后想成为的样子：优雅，时尚，充满人格魅力的老太太。走过无数国家，经历过数种文化的深层熏陶，会讲六七种语言，从不担心没有工作可以做。具有岁月给的从容与睿智，而保持着对一切事物的好奇心。上图是Linda Rodi… 
普通的伞能保证跳楼不死吗？,http://www.zhihu.com/question/23738647,11345,http://www.zhihu.com/question/23738647/answer/34774743,什么怨什么仇...流泪谢邀...————好好说话 分割线————其实这个问题是困扰了很多人很多很多年...实验地点：消防队训练场 楼高14.9米实验一：普通雨伞 骨架比较结实用一个跟我差不多高的假人模特，往她身上绑上沙袋，让假人体重变成90斤。相当于一个较… 
体重 120 斤和 100 斤的世界是完全不同的吗？,http://www.zhihu.com/question/25378124,10390,http://www.zhihu.comhttp://www.zhihu.com/question/19650985/answer/36253468,*=*多图对比照=*+减了56斤我再有发言权不过了！虎背熊腰大胖子逆袭全过程*****-------------------分割线---------------收到那么多赞我非常高兴，现在补充下我对于减肥饮食和运动的看法。最有效的减肥办法是控制饮食还是多运动？为什么？ - 红莓婆婆的回答… 
如何保持正确的坐姿？,http://www.zhihu.com/question/23238816,10361,http://www.zhihu.com/question/23238816/answer/24014856,不良坐姿会引发很多的问题，我说个严重的例子吧：一个男孩17岁以前很健康，17岁之后开始着迷网络游戏，每天将近12小时在电脑前，18岁的时候觉得走路没有力气，学习成绩也直线下降。家里带着走访过很多医院，大夫都说没有问题，注意多运动就行。到他21岁的时… 
为啥《魔兽争霸 3》火到最近几年才开始衰落？,http://www.zhihu.com/question/20629331,10327,http://www.zhihu.com/question/20629331/answer/59896791,做了将近10年的职业选手，打war3职业的过程中也是见证里CS和星际1的衰弱，觉得很多原因还是相通的。我觉得最主要的是两个方面的内容，一个是游戏本身的画面，一个是游戏的运营模式电子竞技和传统体育最大的差别就在于它的载体是电子游戏，这是一个更新换代… 
顶级运动员能做出哪些让人惊叹的特技？,http://www.zhihu.com/question/29887160,10304,http://www.zhihu.com/question/29887160/answer/51843275,人生首个答案过千，纪念一下。果断产出是一件极有成就感的事情，感谢知乎，感谢各位知友。*****************************错别字已经改正，以下是原答案********************************************“赤脚大仙” 阿贝贝·比基拉 1960年罗马奥运会男子马拉… 
顶级运动员能做出哪些让人惊叹的特技？,http://www.zhihu.com/question/29887160,9979,http://www.zhihu.com/question/29887160/answer/51136507,转:来源为网络沙瓦尔什·弗拉基米罗维奇·卡拉佩特延 沿着河边进行慢跑训练。突然，一辆载有92人的公交车失控翻到河里，沉到了10米深的水底。大多数乘客被撞击后在水下失去了意识，这次事故原本没有人能够生还。但是，那天Shavarsh在现场。他一刻也没犹豫便… 
真正合理的健身训练流程是什么？,http://www.zhihu.com/question/21189435,9835,http://www.zhihu.com/question/21189435/answer/17466292,下午兴起，拍一张照片，发了个微博。有人就问，这个动作哪个肌肉群用力？我就说全身用力，懒得解释！，因为训练思路若不变，怎么解释都不管用。类似问题，很多人问怎么减肥，怎么增肌，我受伤了怎么办？我发了几个帖子关于如何有效减肥，如何做某个标准动作… 
哪些素质很重要，但却是读书学不来的？,http://www.zhihu.com/question/28626263,72271,http://www.zhihu.com/question/28626263/answer/41992632,（本文谢绝转载）书上找不到，也很少有人讨论的个人素质，我认为有以下三种：１．人际交往中的期望值管理能力２．阈值自控意识３．应对主观时空扭曲的能力１.先说第一个，期望值管理能力。影视剧中往往有这样的观感：一个地痞或者土匪，平日无恶不作。到了… 
要怎样努力，才能成为很厉害的人？,http://www.zhihu.com/question/22921426,57086,http://www.zhihu.com/question/22921426/answer/23330366,谢邀首先，少年，答应别人的承诺，就一定要兑现。我以前啊，和你一样，很想成为一个很厉害很厉害很厉害的人。喜欢看热血的东西，幻想自己是屠龙的勇士，登塔的先锋，我左手有剑，右手有光，没头没脑的燃烧自己，敌人的骑军来了，我说你们何人堪与之战，我的… 
你觉得自己厉害在哪里？,http://www.zhihu.com/question/19568396,51079,http://www.zhihu.com/question/19568396/answer/16245159,以上回答全都弱爆了，还是看看我的吧！我自1993年出生后便没有下地走过路，医生曾断定我活不过五岁。然而就在几分钟前，我还在用淘宝给自己挑选二十岁的生日礼物。在同龄人还在幼儿园的时候，我已经去过北京、天津、上海等大城市的医院。在同龄人还在玩跷跷… 
青梅竹马是一种怎样的体验？,http://www.zhihu.com/question/27238186,51059,http://www.zhihu.com/question/27238186/answer/35891071,本文未经同意严禁任何媒体和公众号转载（个人朋友圈、空间、微博欢迎分享）请尊重版权 谢谢！---------------------------------------------------------------------------------5岁那年的第一个印象（我爸说我俩在我3个月就在一块玩了）：大夏天的，抓了… 
体质极差的人如何从头开始恢复身体素质？,http://www.zhihu.com/question/20381470,50282,http://www.zhihu.com/question/20381470/answer/28568570,一个曾经体质极差的人怒答。这不是如何健身的回答，只是一个快要把自己玩死的边缘，把自己拉回来的综合路程。一个吸烟9年，喝酒，作息不规律，熬夜，爱吃重口味油盐等等..的人，一次改变的路程。曾我真的以为我还能呼吸就真的能多活一天似的。大学毕业后的… 
就 2015 年初而言，国人的审美大体处于一个什么样的水平？,http://www.zhihu.com/question/28409136,48715,http://www.zhihu.com/question/28409136/answer/40799569,结合城乡整体水平看，我们国家人民的平均审美能力和品位，大致处于以下水准：这是中华英伦风。（经知友更正，应为中华韩版英伦风， 真是活到老学到老）这是酷炫吊炸天：这是我国最常见的大学和单位餐厅设计，易于清洁，便于拆除。这叫做“简欧”装潢风格（… 
有哪些很重要又被忽视的烧菜技巧？,http://www.zhihu.com/question/22467582,45274,http://www.zhihu.com/question/22467582/answer/21504075,先在这里说明一下：以下答案拒绝转载到其他网站。（特别是新浪，老是让我以为有妹子艾特我 ） ----------------------------------更新--------------------------------------------------------------------------------------------------作为一个餐饮… 
你有什么相见恨晚的知识想推荐给年轻人？,http://www.zhihu.com/question/22238159,40892,http://www.zhihu.com/question/22238159/answer/20750109,这个问题我必须答，因为我想为这里的年轻人介绍一种「可实现的成功学」。希望这个我自创的理论，可以改变很多人的一生。当我们评价一个事情值不值得去做、应该花多少精力去做的时候，应该抛弃单一的视角，而是分从两个不同的维度来看，一是该事件将给我带来… 
被蟒蛇盯上了，如何保命？,http://www.zhihu.com/question/23648378,40496,http://www.zhihu.com/question/23648378/answer/34125846,这个问题严重误导无知群众！一搜发现了这个搞笑的问题，为什么搞笑，因为回答的人完全没有被蟒蛇盯上的经历，我有，而且很多次。。。本人养过蟒，被咬过，也看过别人被咬，应该比较有发言权首先被蟒蛇盯上，恭喜你，不是毒蛇，威胁不大，蟒蛇吃食有两个三个… 
长得凶是一种怎样的体验？,http://www.zhihu.com/question/27968331,40397,http://www.zhihu.com/question/27968331/answer/38937314,谢邀。果然来了，我就知道早晚有这一天。PART1：小学的时候学校组织上山春游，大概三，四年级吧，下山时候排着队，结果路中间站了一条特别大的黑狗，我们老师是个很娇小的女孩子，根本不敢靠近，其他同学就更不用说了，哥哥我果断上前，步伐很坚定的一步一… 
为什么有人愿意用喝酒、吹牛、看综艺节目来消磨时间，有人却能选择用这些时间来看一本书？,http://www.zhihu.com/question/28523831,40022,http://www.zhihu.com/question/28523831/answer/42242909,我大学时想过这个问题我刚上大学逼格就比较高（比较傻），基本不听中文歌，不看国产剧或国产地摊文学，听到同学们兴高采烈地讨论韩寒郭敬明、北京青年、马桶台或者某些流行歌手，窝的心理活动都是“呵呵村炮”那时我觉得人生就是一场‘逼格保卫战“但在装了… 
男女交往中男性的核心竞争力是什么？,http://www.zhihu.com/question/23513628,39786,http://www.zhihu.com/question/23513628/answer/24826186,长CD怒答。本来要去烧萝卜丝炒肉的，缘分已来不如索性答题。 已经有很多回答了，但是都没答到关键点上，因为各位都是从自己的经历和接触到的女性来判断的，所以只是窥斑见豹。篇幅较长，阅读障碍者直接看黑体字即可，建议先点赞然后翻页，省得回头再回来点… 
好朋友之间是如何变淡的？,http://www.zhihu.com/question/27346629,38242,http://www.zhihu.com/question/27346629/answer/36304753,为什么没人承认，是社会资源地位见识差距变大，你的苦闷他无法理解，他的彷徨在你而言，是变相炫耀。两个人无话可说，只能叙旧，直到过去被反复咀嚼，淡而无味，又碍于情面，怕被指责势利，还要勉强维持点赞的情分。当然，有很多超越阶级的友谊，但两者的见… 
如何成为一个优秀的男朋友？,http://www.zhihu.com/question/26753619,37214,http://www.zhihu.com/question/26753619/answer/34280535,不谢邀。看到高票第一句话“男生的哪个细节会让你觉得这个人很靠谱？”我就烦了。真的烦。还有，那些妹子请不要再堂而皇之地写一些看上去是在教别人谈恋爱，实际上只会满篇秀恩爱的答案了。真特么坑爹。这些开头把我们玩弄得像小鸡仔一样。如“我男朋友的日… 
如何布置独居小房间能惬意地生活？,http://www.zhihu.com/question/21423568,35784,http://www.zhihu.comhttp://www.zhihu.com/question/20317867/answer/24429555,那啥，尼玛，我都快变成单身公寓布置委员会常任理事了。【警示：海量大图！】在法国的公寓参看介个答案吧，关于房间的整理与收纳，有什么好的建议？这已经是历史了…… 我现在在北京租的公寓，我类个去……最近布置才告一段落…… 一是对国内的各种材料市场… 
日常生活中有哪些十分钟就能学会并可以终生受用的技能？,http://www.zhihu.com/question/20894671,34927,http://www.zhihu.com/question/20894671/answer/30171083,【Quora精彩答案搬运计划】（始于2014年9月5日，第6次更新于2014年12月26日）（小技巧：要快速获知更新情况，请在本答案下评论，更新后所有评论过的人都会收到消息提醒）（转载请注明作者并给出本回答地址，商业转载请联系，谢谢）【按】关于“日常生活中有… 
被人痛骂之后如何调整好情绪？,http://www.zhihu.com/question/27194444,34641,http://www.zhihu.com/question/27194444/answer/35878860,看到第一名的交警例子，忍不住也说一段。吐个槽歪个楼。本人在读军校生一枚。未来消防员一个。还未毕业，有过实习经历。只说三件事。当兵的都知道。早操基本是一天的开始。消防中队遍布城镇中，难免会邻着居民区之类的。出早操就要喊呼号“一～二～三～四”… 
如何评价陈赫离婚？,http://www.zhihu.com/question/27732400,34459,http://www.zhihu.com/question/27732400/answer/37862682,陈赫的团队真的是好厉害，连知乎上都有水军，模糊地一手好焦点陈赫不应该被黑吗？陈赫冤枉吗？太搞笑了好吗？放眼看去陈赫和蕾拉小姐那两条微博下面的热门评论，一水的水军，全都是支持，还什么要两人再在一起。看完之后，我发现我的三观已经不见了呢。陈赫… 
和成熟女人谈恋爱是什么感觉？,http://www.zhihu.com/question/26225856,34355,http://www.zhihu.com/question/26225856/answer/46125733,讲一讲我的前女友，当讲个故事吧。家里亲戚跟她在同一个单位，提起她来总是夸得赞不绝口，大约就是又乖又甜之类，长辈比较喜欢的女孩子的类型，那时候我还没有见过她。头一次见到她是我去她的单位接亲戚吃饭，那天轮到她在一楼值班，我站在门口等电梯，不晓… 
什么是爱？爱一个人是什么感觉？,http://www.zhihu.com/question/20875474,34270,,好像突然有了软肋，也突然有
如何看待 36 岁清华毕业 IT 男马桶上猝死，死前对母亲说「太累」？,http://www.zhihu.com/question/29357990,34572,http://www.zhihu.com/question/29357990/answer/44260471,谨以这文字，给我的老友，给我们的友谊。死者张斌是我最好的朋友，我们从小学一年级开始一个学校，一直经过初中，高中和大学，毕业后，我在北京，他在南方。他是个善良而内向的人，永远在微笑，母亲和姐姐都是教师，他从小学习就很好，我记得最深的，是大学… 
怎么写出一本程序员风格的修真小说？,http://www.zhihu.com/question/32422838,19792,http://www.zhihu.com/question/32422838/answer/55775344,若是对本答案感兴趣想转载的，为个人之用，署名即可。若是公众微信号，微博营销号，或其他一切商业行为的转载，需私信本人同意，且支付一定稿酬。另外，很欢迎来买稿子啊啊啊啊啊！还有，感谢你们的厚爱啦。么么你们个哒哒。******************************… 
飞机坠毁前乘客能做点什么？,http://www.zhihu.com/question/29429914,18614,http://www.zhihu.com/question/29429914/answer/45569395,一看到这个问题……内心一震，因为有一个四十五十年前的中国科学家空难的故事，在我知道后永远都忘记不了。虽然和题目有点不完全一致，还是想把这个事情讲给大家听。如果你在北京呆过，就知道冬天的北京冷的瘆人，北京的冬天给人的感觉是惨白惨白的，有种粗… 
人类历史上有没有点错科技树的情况？,http://www.zhihu.com/question/30571237,18092,http://www.zhihu.com/question/30571237/answer/51202191,这个问题的活生生例子必须是在国内看来充满了神秘主义的玛雅文明啊！回答这个问题就顺便回答“在玛雅生活是一种怎样的体验”这种早晚会出现的问题============该点却没点技能的分割线=============1.冶金术可能很多人都不知道，玛雅文明其实是一个新石器时… 
如何理解「索尼大法好」？,http://www.zhihu.com/question/25150363,16188,http://www.zhihu.com/question/25150363/answer/31136648,有些人是懂 有些人只是跟风 还有些人纯属嘲讽分割线：多图预警 前方高能 爪机勿入为什么说索尼大法好 索尼黑科技？（以下回答仅限于我较为熟知的消费电子的某些领域 专业领域请大家看 @猫哥看天 的回答吧）索尼的牛逼之处在于：1 在进入的很多领域都做出过… 
为什么有很多名人让人们警惕人工智能？,http://www.zhihu.com/question/27864852,16036,http://www.zhihu.com/question/27864852/answer/39007053,人工智能很可能导致人类的永生或者灭绝，而这一切很可能在我们的有生之年发生。上面这句话不是危言耸听，请耐心的看完本文再发表意见。这篇翻译稿翻译完一共三万五千字，我从上星期开始翻，熬了好几个夜才翻完，因为我觉得这篇东西非常有价值。希望你们能够… 
中国互联网有哪些黑色产业链？,http://www.zhihu.com/question/21180320,15621,http://www.zhihu.com/question/21180320/answer/29554093,9月11日更新：增加一篇报告《中国互联网黑市分析：网络彩票内幕 》 -----------------------------------------------------------------------------------------------------------------我们花了几乎半年的时间调查了中国互联网黑色产业链的十几个方面，… 
为什么很多人沉迷于电脑，即使完全没有意义，也会不由自主的打开电脑玩游戏？,http://www.zhihu.com/question/26625463,14566,http://www.zhihu.com/question/26625463/answer/33462354,本回答针对网络成瘾者，即有明显沉迷且自觉降低生活质量而难以自控的人。自觉不成瘾的、能合理游戏的人不用浪费时间评论，请拿剩下来时间补习一下小学语文。在我看来，目前绝大多数网络成瘾者面对的问题，并不是游戏和网络的魅力太大，而是他们逃避自我内心… 
《福布斯》2011 年评腾讯创新能力全球第四，超越苹果和谷歌，如何理解？,http://www.zhihu.com/question/19783289,13136,http://www.zhihu.com/question/19783289/answer/19744850,腾讯是怎样通过创新一步步登上王者之位的？任何科技行业的领导企业，最大的竞争力必然是创新能力，一旦失去这种能力，失败就将不可避免。腾讯亦然。又有童鞋表示了对腾讯创新能力的不屑，——腾讯不是只会抄袭吗？如果你只看到这些，那我只能对你冷笑三声，… 
为什么中国的航空发动机技术这么落后？,http://www.zhihu.com/question/26981346,12084,http://www.zhihu.com/question/26981346/answer/43102163,这个世界上 能自行制造第三代战斗机的国家/地区有12个（暂不算配套航发 按制造地区计 按服役计 按中国战机世代划分 美俄中瑞法欧韩日台印 还有按照wiki标准我很不要脸的把巴基斯坦和伊朗也算上了 请拍砖）能自行制造核武器的国家有9个（美俄中英法印巴以朝… 
哪些知识、技能、能力是一定要掌握的？,http://www.zhihu.com/question/35112627,11839,http://www.zhihu.com/question/35112627/answer/61710698,1，如何有效的利用搜索引擎。很多人打开浏览器的第一件事儿，就是百度、谷歌，但是真正知道有效利用搜索引擎的不多。参考如下：如何正确高效地使用搜索引擎? - 谷歌 (Google)国内有哪些可使用的搜索引擎可替代谷歌？ - 互联网如何更高效地利用知乎获取优质… 
王自如直播时候应当说什么才能反杀老罗？,http://www.zhihu.com/question/25015684,11680,http://www.zhihu.com/question/25015684/answer/29832927,老罗用了道具PPT，王自如需要的道具是：一个白板和一支油性笔。老罗说，我的手机就是不耐摔，但是我们……。自如：您等等，等我写一下“老罗承认不耐摔”，好的您继续。老罗说，大部分的石墨都不贴着后盖，这样后盖热的集中度会很热，自如：您等等，我记一… 
程序员很闷骚么？,http://www.zhihu.com/question/23105092,11162,http://www.zhihu.com/question/23105092/answer/40382512,跟大家讲个故事吧。老张是我的室友，他喜欢上了一个姑娘。1老张是什么样的人呢？这么说吧，很久之前微博上流传着一份程序猿的特征大全，老张符合上面的每一条。我搬到这个两居室一周之后才跟他打过一次招呼，当时他穿着道袍一样的巨大睡衣、嘴里叼着把上已… 
如何让电脑有种很高端的感觉？,http://www.zhihu.com/question/27360494,10807,http://www.zhihu.com/question/27360494/answer/36550648,以前我自己闲的蛋疼搞过这样一个桌面布置，前方多图手机党慎入=======个人感觉，要达到高端的感觉一是要简洁，二是让别人看上去不知道怎么用而只有自己才晓得其中的门道，于是首先我把桌面能删的图标全删了，然后在win8系统的个性化选项里把桌面的系统图标… 
iPhone 是怎样从初代一步步进化成 iPhone 6 Plus 的？,http://www.zhihu.com/question/27908670,10717,http://www.zhihu.com/question/27908670/answer/38592784,谢邀。声明：本文所述均为个人观点，可能有不够严谨的地方，欢迎交流拍砖指导。谢绝除「知乎日报」以外的媒体在没通知我的情况下的转载行为。禁止「今日头条」任何形式任何理由的转载行为，请自重。正文开始前，请允许我放一张照片。这位偏执狂，独裁家，完… 
如何评价《罗辑思维》第 115 期对谢熊猫君翻译的关于人工智能的文章的重新演绎？,http://www.zhihu.com/question/29362076,10714,http://www.zhihu.com/question/29362076/answer/44228095,这个事情，实话说是让我很心寒的。这个问题很多人邀请我回答，也有不少人@我，但是我一直没有出声，因为我之前几天一直在和罗辑思维的工作人员沟通。沟通的结果让我比较失望，所以还是决定来说两句。不是维权，不是要道歉，更不是索要稿费/翻译费，纯粹是表… 
